Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Metadata.back_length_cm,Variant Metadata.chest_cm,Variant Metadata.front_length_cm,Variant Metadata.size,Variant Metadata.sleeve_length_cm,"Variant Metadata.sleeve_length_cm ",Variant Metadata.waist_cm,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price Europe [EUR],Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01JJJVVMBNA01NWBW871Q4G8HT,hemd-brussel-72-cm-armlange,Hemd Brüssel - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel  ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAM305ZRAGEQMP6EYS,40,4260581272111,,,,,false,false,4260581272111,2025-01-27T03:11:08.302Z,,,,,"{""size"":40,""chest_cm"":111,""waist_cm"":103,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,111,85,40,72,72,103,Fit,Slim Fit,Size,40,,75,,,prod_01JJJVVMBNA01NWBW871Q4G8HT,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNA01NWBW871Q4G8HT,hemd-brussel-72-cm-armlange,Hemd Brüssel - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel  ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGA8BHFNJ377HQ8SMYY,41,4260581272128,,,,,false,false,4260581272128,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":115,""waist_cm"":107,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,115,85,41,72,72,107,Fit,Slim Fit,Size,41,,75,,,prod_01JJJVVMBNA01NWBW871Q4G8HT,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNA01NWBW871Q4G8HT,hemd-brussel-72-cm-armlange,Hemd Brüssel - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel  ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAMSK0P9QJDT20CY8T,42,4260581272135,,,,,false,false,4260581272135,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":118,""waist_cm"":110,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,118,85,42,72,72,110,Fit,Slim Fit,Size,42,,75,,,prod_01JJJVVMBNA01NWBW871Q4G8HT,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNA01NWBW871Q4G8HT,hemd-brussel-72-cm-armlange,Hemd Brüssel - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel  ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAK09TQZX8CP2JRHR0,43,4260581272142,,,,,false,false,4260581272142,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":121,""waist_cm"":113,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,121,86,43,72,72,113,Fit,Slim Fit,Size,43,,75,,,prod_01JJJVVMBNA01NWBW871Q4G8HT,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGA0PPPHYHC1MJX2QMC,41,4260581270902,,,,,false,false,4260581270902,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":122,""waist_cm"":118,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,122,85,41,72,72,118,Fit,Modern Fit,Size,41,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAJ9WZ48K9BPTA1174,42,4260581270919,,,,,false,false,4260581270919,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":125,""waist_cm"":121,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,125,85,42,72,72,121,Fit,Modern Fit,Size,42,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAF65FRQPEW9C3M5Z8,43,4260581270926,,,,,false,false,4260581270926,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":127,""waist_cm"":123,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,127,86,43,72,72,123,Fit,Modern Fit,Size,43,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAH58NFEVMV7AZKA3S,44,4260581270933,,,,,false,false,4260581270933,2025-01-27T03:11:08.302Z,,,,,"{""size"":44,""chest_cm"":129,""waist_cm"":125,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,129,86,44,72,72,125,Fit,Modern Fit,Size,44,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGA8GER02RZJR9YB05X,39,4260581271701,,,,,false,false,4260581271701,2025-01-27T03:11:08.302Z,,,,,"{""size"":39,""chest_cm"":108,""waist_cm"":100,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,108,85,39,72,72,100,Fit,Slim Fit,Size,39,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAECA1NRMJ352X4FRD,40,4260581271718,,,,,false,false,4260581271718,2025-01-27T03:11:08.302Z,,,,,"{""size"":40,""chest_cm"":111,""waist_cm"":103,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,111,85,40,72,72,103,Fit,Slim Fit,Size,40,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGAAX5JQ2C5P4BVC7HJ,41,4260581271725,,,,,false,false,4260581271725,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":115,""waist_cm"":107,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,115,85,41,72,72,107,Fit,Slim Fit,Size,41,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGA3TJ9J5ZCG66VFF0B,42,4260581271732,,,,,false,false,4260581271732,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":118,""waist_cm"":110,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,118,85,42,72,72,110,Fit,Slim Fit,Size,42,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNFTXKEKCT7H839HJK,hemd-athen-72-cm-armlange,Hemd Athen - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen  da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro  dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGANWHFM1Q06B22T39V,43,4260581271749,,,,,false,false,4260581271749,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":121,""waist_cm"":113,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,121,86,43,72,72,113,Fit,Slim Fit,Size,43,,75,,,prod_01JJJVVMBNFTXKEKCT7H839HJK,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBNKDCGCNTZCQ5JNVAT,hemd-oslo-72-cm-armlange,Hemd Oslo - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Oslo  damit machen Sie abends beim Feiern immer eine tolle Figur. Aber auch im Büro ein echter Hinschauer. Ein toller Popeline-Stoff, weiß/dunkelblau meliert mit feinen Karos. Natürlich 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Oslo-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Oslo-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Oslo-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMGBCH032MP0N0AFV1PE,41,4260581270506,,,,,false,false,4260581270506,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":122,""waist_cm"":118,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,122,85,41,72,72,118,Fit,Modern Fit,Size,41,,75,,,prod_01JJJVVMBNKDCGCNTZCQ5JNVAT,2025-01-27T03:11:08.302Z,0,,
